Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
20186429434,Hope and Homes for Children,These ads ran without a disclaimer,108.0,20
1936956579960746,International Master on Climate Change and Diversity - STeDe,These ads ran without a disclaimer,108.0,2
179425088578709,Latest news,These ads ran without a disclaimer,108.0,17
111557357193279,Soil Capital,These ads ran without a disclaimer,108.0,7
1724620767683722,Nous Sommes Vienne,Florence DAVID,108.0,1
102765894942952,ANDEN - Association Nationale de Défense de l'Environnement Naturel,Norbert Chetail,108.0,8
586710931537127,Fête  des économies,These ads ran without a disclaimer,108.0,21
1234169163339899,Syndicat Azur -  collecte et valorisation des déchets,These ads ran without a disclaimer,108.0,5
207137726452193,ISOBOX Isolation,ISOBOX Isolation,108.0,9
106125908303894,PCF Privas,Patrick Roger Pierre Trintignac,108.0,6
2009491542693777,Débattons Citoyens,Raphaël Andre Henri Terres,108.0,14
355553817828663,MFRB Revenu de base,MFRB,108.0,2
767452016616642,TV Libertés,These ads ran without a disclaimer,108.0,1
101749712862683,Great hq7,These ads ran without a disclaimer,108.0,4
269251406530398,Griin Avignon,These ads ran without a disclaimer,108.0,7
317475425010019,Bambino Mio France,These ads ran without a disclaimer,108.0,1
456499021392638,Thibaut Simonin,Thibaut Simonin,108.0,9
8422016667,Tuxedomoon,These ads ran without a disclaimer,108.0,4
563273557158502,Fabrice Luchini,These ads ran without a disclaimer,108.0,2
345933472657190,"BouchonsFranciliens, la collecte de bouchons en Ile-de-France",Sebastien Dorut,107.0,10
167174893866288,Amazon Music France,These ads ran without a disclaimer,107.0,4
102615481493582,CIRCA,These ads ran without a disclaimer,107.0,11
108645347624306,Elisea,These ads ran without a disclaimer,107.0,2
105513012850005,Jus et confitures Royal - Officiel,These ads ran without a disclaimer,107.0,17
1937193049741596,Christian Solidarity International,These ads ran without a disclaimer,107.0,1
138598110149480,Oleoze & Feedmarket,These ads ran without a disclaimer,107.0,3
277574388965141,FORIM,FORIM,107.0,2
1118292008192135,Olga Givernet Députée de l'Ain,These ads ran without a disclaimer,107.0,5
102586175269526,Joy-Con France,These ads ran without a disclaimer,107.0,1
271771893248448,Sabine Callegari,These ads ran without a disclaimer,107.0,7
142325915833534,Tennis Etudes Compétitions,These ads ran without a disclaimer,107.0,2
145162641628,PayPal Careers,These ads ran without a disclaimer,107.0,1
377983053014047,Bio Local,These ads ran without a disclaimer,107.0,1
840941369278539,Kommerskollegium,These ads ran without a disclaimer,107.0,1
1589497811365241,Biom Paris,Biom Paris,107.0,6
196980453679675,Tractebel,These ads ran without a disclaimer,107.0,5
2037881243134636,Marie,These ads ran without a disclaimer,107.0,10
242545146427144,Alvedia Immobilier,Singer Immobilier,107.0,1
254334171078066,Glamour GirlsWorld WatchersInnovative Ideas,These ads ran without a disclaimer,107.0,1
1620638098209175,SOS MEDITERRANEE France,These ads ran without a disclaimer,107.0,3
103740404629187,Tespassolo,These ads ran without a disclaimer,107.0,3
822168334531213,MMA Assurances Benoit Potaux,These ads ran without a disclaimer,107.0,2
101305668633517,Bob's Hideout - Lifestyle,These ads ran without a disclaimer,107.0,1
602422353114486,Selectadna France,These ads ran without a disclaimer,107.0,2
304073490062170,Forum Cybersécurité,These ads ran without a disclaimer,106.0,1
1492194377742097,Aix-Marseille-Provence Métropole,These ads ran without a disclaimer,106.0,4
1786964621594310,Frédéric Descrozaille,These ads ran without a disclaimer,106.0,11
157220111502554,KST - Khimaira Strategy Tactics,These ads ran without a disclaimer,106.0,5
1615123802108699,Startup For Kids,These ads ran without a disclaimer,106.0,2
101480108037319,Domestika,These ads ran without a disclaimer,106.0,24
540529686027437,Danfoss Climate Solutions,These ads ran without a disclaimer,106.0,5
114159690411673,L'ile de beauté,These ads ran without a disclaimer,106.0,5
230795317094130,FLSH,These ads ran without a disclaimer,106.0,1
1657007977919368,Caisse d'Epargne Ile-de-France,These ads ran without a disclaimer,106.0,2
110330363648583,Preeska,These ads ran without a disclaimer,106.0,3
293086074479071,Barbara Bessot Ballot,These ads ran without a disclaimer,106.0,4
33392162780,ZAG SKIS,These ads ran without a disclaimer,106.0,2
245853362138212,Agriculture Biologique,These ads ran without a disclaimer,106.0,8
113616320048311,Tandemz,These ads ran without a disclaimer,106.0,15
105034185092132,Les offres à la une France,These ads ran without a disclaimer,106.0,29
440333839391210,Froid Palombi,Froid Palombi,106.0,2
124020144295956,Solidarité et Progrès,Solidarite & progrès,106.0,3
480992395581775,Leqto,Leqto,106.0,4
259711884101882,Tamera Nature - ex Saïga,Secret Planet,106.0,2
262654947157343,Volvic France,These ads ran without a disclaimer,106.0,2
355154840077,Coty,These ads ran without a disclaimer,106.0,1
122409111133200,Planete Liege,These ads ran without a disclaimer,106.0,5
192557808968276,Fonds Air Bois,These ads ran without a disclaimer,106.0,2
106079601182293,startupsfortomorrow,These ads ran without a disclaimer,106.0,1
1553934434638363,Mooncard,These ads ran without a disclaimer,106.0,4
588430561548315,CGT Caisse d'épargne  IDF,These ads ran without a disclaimer,106.0,1
252140872017180,Mon Energie Verte,These ads ran without a disclaimer,106.0,1
315128515946440,Day's Home Détente,These ads ran without a disclaimer,106.0,7
1424938757739868,Civil Liberties Union for Europe,These ads ran without a disclaimer,105.0,21
118479624584873,Conseil Aide Énergie,These ads ran without a disclaimer,105.0,4
103553638050253,Avenir Conseil Retraite,Emilie Launay,105.0,9
108123901066375,ينابيع - ינאביע,These ads ran without a disclaimer,105.0,5
108035727313499,Nico Trouve Tout,These ads ran without a disclaimer,105.0,5
169351056962743,Scraper,These ads ran without a disclaimer,105.0,3
913045622064017,LARSEN & ERIKSEN,These ads ran without a disclaimer,105.0,2
111527830749307,TAKE CARE,These ads ran without a disclaimer,105.0,3
109921100493390,Spencer,These ads ran without a disclaimer,105.0,27
262357637197744,ADMR de Corse-du-Sud,These ads ran without a disclaimer,105.0,1
104068114545882,Your eco brushes,Jimmy Despinoy,105.0,33
400338823633387,Edwige Diaz,Edwige Diaz,105.0,5
30999986172,JV,These ads ran without a disclaimer,105.0,3
795403363870049,Contre la pêche des requins à la Réunion,These ads ran without a disclaimer,105.0,6
109219897105899,LM Maroquinerie,Andréa Tejedor,105.0,3
1486667988044102,Alphaomegagreen,These ads ran without a disclaimer,105.0,2
105490071517754,Comparateur Énergies Renouvelables,These ads ran without a disclaimer,105.0,1
260938431482664,LIONS,These ads ran without a disclaimer,105.0,2
105636788037618,David Guyon,David André Francis Guyon,105.0,2
112472496785630,Eva Labourdere pour Miss France,These ads ran without a disclaimer,105.0,1
103384161093000,Avis de décès,FUNECAP,105.0,3
505629672851746,Banque Populaire Aquitaine Centre Atlantique - BPACA,These ads ran without a disclaimer,105.0,6
105793178765302,"Papillons,  Action",Les Papillons de Jour,105.0,1
237614282989608,SINGA,SINGA,105.0,1
107081854161145,Rassemblement National Lot et Garonne,Rassemblement National Lot et Garonne,105.0,20
108434938575100,Michael Taverne,Michael Taverne Député,105.0,3
548233512759955,Novethic,These ads ran without a disclaimer,105.0,7
170669833070653,Sebastien Laye (Public),These ads ran without a disclaimer,105.0,2
114261301592502,Pro de santé,These ads ran without a disclaimer,105.0,1
333687103357457,VL.,These ads ran without a disclaimer,105.0,22
108578624048740,Élections municipales,These ads ran without a disclaimer,105.0,8
2019323631648895,ICEA Catholic Institute,These ads ran without a disclaimer,105.0,5
638659796334830,Chemins d'avenirs,These ads ran without a disclaimer,105.0,1
139957696020854,PYRAMIDE DISTRIBUTION,These ads ran without a disclaimer,105.0,6
151225358249200,Énergie du Sport,EDF,104.0,2
958688717615363,W comics - illustration - BD,These ads ran without a disclaimer,104.0,1
320690272161191,Plan A Initiative,These ads ran without a disclaimer,104.0,3
2169916366566738,Mademoizelle Moon,Caroline Jeanne Martine Suzanne  Goillandeau,104.0,4
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,104.0,135
104546514808265,Matgreenconcept,These ads ran without a disclaimer,104.0,3
392914717756719,UNCJ - Union Nationale des Commissaires de Justice,These ads ran without a disclaimer,104.0,3
1524911687732068,Ville de Bourges - Officiel,These ads ran without a disclaimer,104.0,2
105348011063686,100% Bussy,Alan Houdelette,104.0,15
100455575315559,SuperCleaner,These ads ran without a disclaimer,104.0,3
106823817575004,AIDE PSL,AIDE PSL,104.0,9
577654605657744,AJL,These ads ran without a disclaimer,104.0,1
244818675531668,Barreau de Paris / Ordre des avocats de Paris,These ads ran without a disclaimer,104.0,3
2100346236960963,Haidilao Malaysia,These ads ran without a disclaimer,104.0,6
2213184422239422,ESI Green & Social Business School,These ads ran without a disclaimer,104.0,2
104461055532469,Une Voie des Enfants : 14 juillet 2016,These ads ran without a disclaimer,104.0,2
105645800934390,Saint-Jouan Initiatives,Olivier Ogier Dominique François,104.0,11
1659090207716751,Burçon Laurent Maire Adjoint de #Maurepas.,These ads ran without a disclaimer,104.0,4
104543491969884,Chu Chinh,These ads ran without a disclaimer,104.0,1
557094194390395,DLVAgglo,Durance Luberon Verdon Agglomération,103.0,1
242709635583838,Food FrenzyDomestic DivasFantastic Fables,These ads ran without a disclaimer,103.0,1
117378054723712,Mon Droit Énergétique,These ads ran without a disclaimer,103.0,5
106960595061556,Planète Vivante,These ads ran without a disclaimer,103.0,7
168558170358799,Tataki,These ads ran without a disclaimer,103.0,1
113000157543388,Ma Maison Hybride par Airwell,These ads ran without a disclaimer,103.0,7
1056197847763796,Bluelinea,These ads ran without a disclaimer,103.0,2
104442937680266,Ensemble Sauvignois,David Jacques Boucher,103.0,18
196689261011751,Onechoiceapparel,These ads ran without a disclaimer,103.0,32
397169067118249,Bretagne majeure,Bretagne majeure,103.0,4
376693699772617,La vie de nos animaux,These ads ran without a disclaimer,103.0,12
228387800870675,Rigal Studio,Benoit Rigal,103.0,1
364481320801411,Jim Morrison,These ads ran without a disclaimer,103.0,2
134648699950548,IREF,These ads ran without a disclaimer,103.0,1
154923374536050,LKAB,These ads ran without a disclaimer,103.0,24
102016015540067,Rupture-Pro.com,These ads ran without a disclaimer,103.0,3
106007712071331,82_club,These ads ran without a disclaimer,103.0,3
105783907694005,Nedpark - L'énergie à visage humain,These ads ran without a disclaimer,103.0,10
439170239457452,Les Racines du Succès,These ads ran without a disclaimer,103.0,6
475981502511663,Open Agrifood Orléans,Open Agrifood Orléans,103.0,2
107338717522687,Healthy Life,These ads ran without a disclaimer,103.0,24
915544628469174,Perus,These ads ran without a disclaimer,103.0,1
362864213576253,Changez votre vie,These ads ran without a disclaimer,103.0,5
100228384808618,La chronique de Rémy,Rémy Groussard,102.0,11
107498894402517,EMRA - Conseil & Patrimoine,These ads ran without a disclaimer,102.0,5
1461106270773055,La Citadelle Lille,These ads ran without a disclaimer,102.0,2
106725868296068,Clever-Inv,These ads ran without a disclaimer,102.0,1
867221453415172,Tahiti Prod Events,These ads ran without a disclaimer,102.0,5
101976482357159,N’oubliez pas de vivre,"THOMAS REMI MARIE Thomas,Rémi,Marie DEBESSE",102.0,6
106420848023133,Nissin France,These ads ran without a disclaimer,102.0,1
1926688174245981,Sara-Mey Ngo,These ads ran without a disclaimer,102.0,11
108903658487009,Total Enews,These ads ran without a disclaimer,102.0,20
107879168005441,Les Notes du Bien-Être,These ads ran without a disclaimer,102.0,1
105464648110215,Volley Shoes France,These ads ran without a disclaimer,102.0,10
270412033420515,Julien ODOUL,These ads ran without a disclaimer,102.0,2
119689216609712,Thibaud Gibelin,Thibaud Gibelin,102.0,11
148013702590767,ZIST,Zaka Mael Karl Toto,102.0,5
140135052718154,Messe Offenburg,These ads ran without a disclaimer,102.0,1
107931761827356,Nouvelle Agora,Leo Cottencin,102.0,2
114804090801479,Fortescue Future Industries,These ads ran without a disclaimer,102.0,7
193453547355388,SAS Software,These ads ran without a disclaimer,102.0,2
766541380023534,Les Céréales,These ads ran without a disclaimer,102.0,13
919219741445766,Groupe Star Service,These ads ran without a disclaimer,102.0,2
436896529718288,European Patent Office,These ads ran without a disclaimer,102.0,11
358749221836373,Brut Sénégal,Brut SAS,102.0,1
488108657890759,Val de Garonne Agglomération,These ads ran without a disclaimer,102.0,1
541223775902399,Vigicarotte,These ads ran without a disclaimer,101.0,2
302554916438022,Ville de Saint-Paul,These ads ran without a disclaimer,101.0,3
398412824008309,Prix du Graffiti 2022/2023,These ads ran without a disclaimer,101.0,2
237170189678449,Désintox - Arte,These ads ran without a disclaimer,101.0,4
241456627910,Agence Verywell,These ads ran without a disclaimer,101.0,1
447462388621476,SG Shop,These ads ran without a disclaimer,101.0,2
103344688657360,Association A Rohi No Papeete,These ads ran without a disclaimer,101.0,2
115651194461266,Le changement c'est maintenant CCI 2022,Chloé Hafizou,101.0,8
128565413823954,Rendez-vous aux jardins,These ads ran without a disclaimer,101.0,5
154263525412880,Journées Portes Ouvertes des énergies renouvelables,These ads ran without a disclaimer,101.0,8
171146416329332,Starwax,These ads ran without a disclaimer,101.0,14
104838125093830,Infofrance,Mediatic,101.0,15
336496351091900,Victoria Charlton,These ads ran without a disclaimer,101.0,31
2395423794073610,Isolation France,These ads ran without a disclaimer,101.0,4
106313457398022,Mouvement Ecologiste Indépendant Limousin,Jean Gustave Poncharal,101.0,15
276490482462006,Northern Miner,These ads ran without a disclaimer,101.0,9
104367071211692,Fred Ravat - Bonjour Liberté,These ads ran without a disclaimer,101.0,2
274265145774867,geonexinsights,These ads ran without a disclaimer,101.0,1
191683334511,Wizbii,These ads ran without a disclaimer,101.0,4
303310411570,Oney France,These ads ran without a disclaimer,101.0,5
116810036901829,Let's Give,These ads ran without a disclaimer,101.0,2
110186325659396,Abdurraheem Green,These ads ran without a disclaimer,101.0,2
248848171827009,L'atelier des Dames,These ads ran without a disclaimer,101.0,2
220964741253244,Métropole de Grenoble,These ads ran without a disclaimer,101.0,21
111967013731903,Goldwind,These ads ran without a disclaimer,101.0,16
1429906143943899,SPAR,These ads ran without a disclaimer,101.0,4
358478628257486,Canopée,These ads ran without a disclaimer,101.0,6
